Timestamp,Zone,Temperature(C),Humidity(%),Pressure(hPa),Altitude(m),Light(lx),Sound(dB)
2026-08-19 17:40:32,ZONE_A,29.09,85.00,1000.52,96.16,7005.83,61.0
2026-08-19 17:40:34,ZONE_A,29.08,85.00,1000.52,96.18,6147.50,56.0
2026-08-19 17:40:36,ZONE_A,29.09,85.00,1000.55,95.93,6092.50,51.0
2026-08-19 17:40:38,ZONE_A,29.09,85.00,1000.53,96.08,6159.17,54.0
2026-08-19 17:40:40,ZONE_A,29.06,85.00,1000.55,95.85,6080.00,57.0
2026-08-19 17:40:42,ZONE_A,29.06,85.00,1000.52,96.16,6144.17,66.0
2026-08-19 17:40:44,ZONE_A,29.04,85.00,1000.57,95.68,6315.83,58.0
2026-08-19 17:40:46,ZONE_A,29.05,85.00,1000.59,95.57,6150.00,56.0
2026-08-19 17:40:48,ZONE_A,29.01,85.00,1000.56,95.79,6224.17,46.0
2026-08-19 17:40:50,ZONE_A,28.99,85.00,1000.59,95.56,6351.67,51.0
2026-08-19 17:40:52,ZONE_A,28.96,85.00,1000.52,96.10,6474.17,58.0
2026-08-19 17:40:54,ZONE_A,28.97,85.00,1000.58,95.61,6813.33,60.0
2026-08-19 17:40:56,ZONE_A,28.99,85.00,1000.59,95.54,9758.33,59.0
2026-08-19 17:40:58,ZONE_A,29.00,85.00,1000.61,95.37,8942.50,56.0
2026-08-19 17:41:00,ZONE_A,28.98,85.00,1000.57,95.73,7644.17,63.0
2026-08-19 17:41:02,ZONE_A,29.01,85.00,1000.58,95.62,9885.00,57.0
2026-08-19 17:41:04,ZONE_A,29.02,85.00,1000.64,95.15,12630.00,62.0
2026-08-19 17:41:06,ZONE_A,29.00,85.00,1000.62,95.33,11240.83,66.0
2026-08-19 17:41:08,ZONE_A,28.99,85.00,1000.61,95.39,11850.83,57.0
2026-08-19 17:41:10,ZONE_A,29.02,85.00,1000.63,95.21,12486.67,58.0
2026-08-19 17:41:12,ZONE_A,29.02,85.00,1000.64,95.10,12400.83,61.0
2026-08-19 17:41:14,ZONE_A,29.05,85.00,1000.63,95.24,12061.67,58.0
2026-08-19 17:41:16,ZONE_A,29.07,85.00,1000.58,95.62,11995.00,64.0
2026-08-19 17:41:18,ZONE_A,29.09,85.00,1000.54,96.00,8287.50,63.0
2026-08-19 17:41:20,ZONE_A,29.11,86.00,1000.54,95.96,8798.33,58.0
2026-08-19 17:41:22,ZONE_A,29.11,86.00,1000.56,95.83,9024.17,61.0
2026-08-19 17:41:24,ZONE_A,29.09,86.00,1000.56,95.80,9733.33,65.0
2026-08-19 17:41:26,ZONE_A,29.04,86.00,1000.59,95.51,9110.00,65.0
2026-08-19 17:41:28,ZONE_A,29.01,86.00,1000.62,95.32,9225.83,48.0
2026-08-19 17:41:30,ZONE_A,29.00,86.00,1000.60,95.51,9705.83,58.0
2026-08-19 17:41:32,ZONE_A,29.02,86.00,1000.57,95.71,9813.33,65.0
2026-08-19 17:41:34,ZONE_A,29.02,86.00,1000.62,95.27,9493.33,65.0
2026-08-19 17:41:36,ZONE_A,29.01,86.00,1000.62,95.27,9241.67,59.0
2026-08-19 17:41:38,ZONE_A,28.97,86.00,1000.56,95.84,9400.00,64.0
2026-08-19 17:41:40,ZONE_A,28.95,86.00,1000.60,95.45,8543.33,68.0
2026-08-19 17:41:42,ZONE_A,28.90,86.00,1000.64,95.09,10268.33,57.0
2026-08-19 17:41:44,ZONE_A,28.89,86.00,1000.62,95.28,10179.17,60.0
2026-08-19 17:41:46,ZONE_A,28.85,85.00,1000.55,95.86,11358.33,56.0
2026-08-19 17:41:48,ZONE_A,28.79,85.00,1000.63,95.19,10660.00,73.0
2026-08-19 17:41:50,ZONE_A,28.75,85.00,1000.59,95.57,12002.50,87.0
2026-08-19 17:41:52,ZONE_A,28.74,85.00,1000.59,95.55,8401.67,68.0
2026-08-19 17:41:54,ZONE_A,28.75,85.00,1000.58,95.64,6255.00,55.0
2026-08-19 17:41:56,ZONE_A,28.74,86.00,1000.60,95.49,4726.67,62.0
2026-08-19 17:41:58,ZONE_A,28.75,86.00,1000.63,95.28,4634.17,68.0
2026-08-19 17:42:00,ZONE_A,28.74,86.00,1000.60,95.51,4864.17,53.0
2026-08-19 17:42:02,ZONE_A,28.74,86.00,1000.57,95.68,6521.67,68.0
2026-08-19 17:42:04,ZONE_A,28.76,86.00,1000.56,95.81,6455.83,61.0
2026-08-19 17:42:06,ZONE_A,28.77,86.00,1000.58,95.65,6350.00,56.0
2026-08-19 17:42:08,ZONE_A,28.74,86.00,1000.58,95.67,6380.83,60.0
2026-08-19 17:42:10,ZONE_A,28.74,86.00,1000.55,95.89,6249.17,54.0
2026-08-19 17:42:12,ZONE_A,28.74,86.00,1000.56,95.82,6218.33,61.0
2026-08-19 17:42:14,ZONE_A,28.75,86.00,1000.60,95.42,6170.00,54.0
2026-08-19 17:42:16,ZONE_A,28.76,86.00,1000.61,95.41,6276.67,71.0
2026-08-19 17:42:18,ZONE_A,28.74,86.00,1000.56,95.77,6290.00,55.0
2026-08-19 17:42:20,ZONE_A,28.73,86.00,1000.57,95.75,6304.17,55.0
2026-08-19 17:42:22,ZONE_A,28.74,86.00,1000.58,95.64,6328.33,58.0
2026-08-19 17:42:24,ZONE_A,28.76,86.00,1000.59,95.57,6340.00,45.0
2026-08-19 17:42:26,ZONE_A,28.77,86.00,1000.59,95.57,6330.00,54.0
2026-08-19 17:42:28,ZONE_A,28.77,86.00,1000.58,95.65,6600.83,53.0
2026-08-19 17:42:30,ZONE_A,28.77,86.00,1000.56,95.79,6915.83,55.0
2026-08-19 17:42:32,ZONE_A,28.75,86.00,1000.58,95.67,6467.50,59.0
2026-08-19 17:42:34,ZONE_A,28.75,86.00,1000.57,95.75,6485.00,52.0
2026-08-19 17:42:36,ZONE_A,28.76,86.00,1000.62,95.28,6015.83,61.0
2026-08-19 17:42:38,ZONE_A,28.78,86.00,1000.58,95.66,6224.17,58.0
2026-08-19 17:42:40,ZONE_A,28.78,86.00,1000.56,95.78,9194.17,54.0
2026-08-19 17:42:42,ZONE_A,28.78,86.00,1000.60,95.45,8317.50,50.0
2026-08-19 17:42:44,ZONE_A,28.77,86.00,1000.61,95.41,8710.83,43.0
2026-08-19 17:42:46,ZONE_A,28.77,86.00,1000.62,95.33,9000.83,53.0
2026-08-19 17:42:48,ZONE_A,28.74,86.00,1000.63,95.22,9975.00,51.0
2026-08-19 17:42:50,ZONE_A,28.74,86.00,1000.66,94.95,9328.33,66.0
2026-08-19 17:42:52,ZONE_A,28.72,86.00,1000.61,95.39,9075.83,59.0
2026-08-19 17:42:54,ZONE_A,28.71,86.00,1000.63,95.21,8344.17,54.0
2026-08-19 17:42:56,ZONE_A,28.70,86.00,1000.63,95.21,8870.00,56.0
2026-08-19 17:42:58,ZONE_A,28.68,86.00,1000.60,95.45,8655.00,57.0
2026-08-19 17:43:00,ZONE_A,28.70,86.00,1000.64,95.11,8810.00,57.0
2026-08-19 17:43:02,ZONE_A,28.69,86.00,1000.67,94.84,8919.17,59.0
2026-08-19 17:43:04,ZONE_A,28.68,86.00,1000.63,95.22,9273.33,56.0
2026-08-19 17:43:06,ZONE_A,28.67,86.00,1000.66,94.97,8712.50,44.0
2026-08-19 17:43:08,ZONE_A,28.68,86.00,1000.66,94.98,8569.17,63.0
2026-08-19 17:43:10,ZONE_A,28.69,86.00,1000.67,94.86,7528.33,55.0
2026-08-19 17:43:12,ZONE_A,28.68,86.00,1000.68,94.79,7953.33,30.0
2026-08-19 17:43:14,ZONE_A,28.67,86.00,1000.64,95.12,7395.00,50.0
2026-08-19 17:43:16,ZONE_A,28.66,86.00,1000.66,94.99,7651.67,53.0
2026-08-19 17:43:18,ZONE_A,28.65,86.00,1000.66,94.99,6070.83,48.0
2026-08-19 17:43:20,ZONE_A,28.62,86.00,1000.65,95.04,8273.33,48.0
2026-08-19 17:43:22,ZONE_A,28.61,86.00,1000.65,95.09,10304.17,44.0
2026-08-19 17:43:24,ZONE_A,28.62,86.00,1000.64,95.09,9763.33,61.0
2026-08-19 17:43:26,ZONE_A,28.64,87.00,1000.62,95.29,5382.50,36.0
2026-08-19 17:43:28,ZONE_A,28.66,86.00,1000.64,95.17,7086.67,57.0
2026-08-19 17:43:30,ZONE_A,28.67,86.00,1000.62,95.31,8073.33,58.0
2026-08-19 17:43:32,ZONE_A,28.70,86.00,1000.67,94.85,7546.67,59.0
2026-08-19 17:43:34,ZONE_A,28.70,87.00,1000.67,94.84,7973.33,50.0
2026-08-19 17:43:36,ZONE_A,28.72,86.00,1000.68,94.79,8338.33,55.0
2026-08-19 17:43:38,ZONE_A,28.73,86.00,1000.68,94.77,7492.50,51.0
2026-08-19 17:43:40,ZONE_A,28.72,87.00,1000.64,95.15,7015.83,57.0
2026-08-19 17:43:42,ZONE_A,28.74,87.00,1000.65,95.07,6480.00,51.0
2026-08-19 17:43:44,ZONE_A,28.75,86.00,1000.68,94.83,6997.50,56.0
2026-08-19 17:43:46,ZONE_A,28.75,86.00,1000.65,95.00,6433.33,61.0
2026-08-19 17:43:48,ZONE_A,28.74,87.00,1000.67,94.86,6308.33,57.0
2026-08-19 17:43:50,ZONE_A,28.70,87.00,1000.67,94.85,6322.50,54.0
2026-08-19 17:43:52,ZONE_A,28.70,87.00,1000.66,94.95,6411.67,71.0
2026-08-19 17:43:54,ZONE_A,28.68,87.00,1000.65,95.07,6480.00,43.0
2026-08-19 17:43:56,ZONE_A,28.66,87.00,1000.65,95.06,6539.17,58.0
2026-08-19 17:43:58,ZONE_A,28.64,87.00,1000.59,95.54,6589.17,56.0
2026-08-19 17:44:00,ZONE_A,28.64,87.00,1000.63,95.24,7497.50,58.0
2026-08-19 17:44:02,ZONE_A,28.65,87.00,1000.64,95.09,7652.50,62.0
2026-08-19 17:44:04,ZONE_A,28.67,86.00,1000.61,95.36,7877.50,54.0
2026-08-19 17:44:06,ZONE_A,28.71,86.00,1000.68,94.80,7590.83,53.0
2026-08-19 17:44:08,ZONE_A,28.72,86.00,1000.64,95.13,7438.33,66.0
2026-08-19 17:44:10,ZONE_A,28.76,86.00,1000.66,94.96,7520.00,53.0
2026-08-19 17:44:12,ZONE_A,28.77,87.00,1000.68,94.79,7607.50,56.0
2026-08-19 17:44:14,ZONE_A,28.79,87.00,1000.67,94.87,7625.00,47.0
2026-08-19 17:44:16,ZONE_A,28.82,87.00,1000.70,94.67,7579.17,44.0
2026-08-19 17:44:18,ZONE_A,28.84,87.00,1000.69,94.74,7664.17,71.0
2026-08-19 17:44:20,ZONE_A,28.86,87.00,1000.67,94.84,7626.67,50.0
2026-08-19 17:44:22,ZONE_A,28.87,87.00,1000.68,94.78,7623.33,64.0
2026-08-19 17:44:24,ZONE_A,28.89,87.00,1000.71,94.53,7538.33,53.0
2026-08-19 17:44:26,ZONE_A,28.90,87.00,1000.69,94.70,7330.83,54.0
2026-08-19 17:44:28,ZONE_A,28.91,87.00,1000.67,94.84,6148.33,56.0
2026-08-19 17:44:30,ZONE_A,28.91,87.00,1000.69,94.73,6254.17,57.0
2026-08-19 17:44:32,ZONE_A,28.90,87.00,1000.67,94.84,6301.67,51.0
2026-08-19 17:44:34,ZONE_A,28.91,87.00,1000.67,94.85,6198.33,49.0
2026-08-19 17:44:36,ZONE_A,28.93,87.00,1000.69,94.72,6200.00,56.0
2026-08-19 17:44:38,ZONE_A,28.95,87.00,1000.69,94.72,6381.67,59.0
2026-08-19 17:44:40,ZONE_A,28.97,87.00,1000.71,94.53,6129.17,65.0
2026-08-19 17:44:42,ZONE_A,28.97,87.00,1000.70,94.59,6220.83,56.0
2026-08-19 17:44:44,ZONE_A,28.97,87.00,1000.69,94.75,5982.50,49.0
2026-08-19 17:44:46,ZONE_A,28.96,87.00,1000.71,94.53,5891.67,62.0
2026-08-19 17:44:48,ZONE_A,28.95,87.00,1000.68,94.77,6072.50,62.0
2026-08-19 17:44:50,ZONE_A,28.95,86.00,1000.71,94.55,6350.83,67.0
2026-08-19 17:44:52,ZONE_A,28.96,86.00,1000.73,94.38,6620.00,54.0
2026-08-19 17:44:54,ZONE_A,28.95,86.00,1000.72,94.49,6539.17,57.0
2026-08-19 17:44:56,ZONE_A,28.97,86.00,1000.72,94.49,6533.33,58.0
2026-08-19 17:44:58,ZONE_A,28.98,86.00,1000.71,94.57,6612.50,54.0
2026-08-19 17:45:00,ZONE_A,28.98,86.00,1000.72,94.47,6701.67,62.0
2026-08-19 17:45:02,ZONE_A,28.98,86.00,1000.73,94.37,6447.50,55.0
2026-08-19 17:45:04,ZONE_A,28.98,86.00,1000.72,94.47,6440.00,53.0
2026-08-19 17:45:06,ZONE_A,28.98,86.00,1000.73,94.38,6491.67,48.0
2026-08-19 17:45:08,ZONE_A,28.97,86.00,1000.68,94.77,6733.33,50.0
2026-08-19 17:45:10,ZONE_A,28.98,86.00,1000.68,94.82,6720.00,54.0
2026-08-19 17:45:12,ZONE_A,28.98,86.00,1000.70,94.59,6612.50,64.0
2026-08-19 17:45:14,ZONE_A,28.98,86.00,1000.71,94.52,6610.83,63.0
2026-08-19 17:45:16,ZONE_A,28.97,86.00,1000.69,94.72,6587.50,65.0
2026-08-19 17:45:18,ZONE_A,28.98,86.00,1000.70,94.63,6620.83,49.0
2026-08-19 17:45:20,ZONE_A,28.96,86.00,1000.70,94.65,6710.83,43.0
2026-08-19 17:45:22,ZONE_A,28.97,86.00,1000.73,94.36,6652.50,52.0
2026-08-19 17:45:24,ZONE_A,28.96,86.00,1000.68,94.78,6682.50,54.0
2026-08-19 17:45:26,ZONE_A,28.93,86.00,1000.70,94.65,6645.00,56.0
2026-08-19 17:45:28,ZONE_A,28.91,86.00,1000.74,94.31,6846.67,55.0
2026-08-19 17:45:30,ZONE_A,28.91,86.00,1000.71,94.52,6755.00,50.0
2026-08-19 17:45:32,ZONE_A,28.88,86.00,1000.76,94.16,7635.00,37.0
2026-08-19 17:45:34,ZONE_A,28.87,86.00,1000.69,94.71,6285.00,48.0
2026-08-19 17:45:36,ZONE_A,28.87,86.00,1000.72,94.47,6915.00,61.0
2026-08-19 17:45:38,ZONE_A,28.84,86.00,1000.67,94.87,6751.67,57.0
2026-08-19 17:45:40,ZONE_A,28.82,85.00,1000.67,94.92,6310.00,53.0
2026-08-19 17:45:42,ZONE_A,28.79,85.00,1000.66,94.93,5856.67,57.0
2026-08-19 17:45:44,ZONE_A,28.81,85.00,1000.69,94.77,7565.83,55.0
2026-08-19 17:45:46,ZONE_A,28.81,85.00,1000.68,94.81,7088.33,58.0
2026-08-19 17:45:48,ZONE_A,28.83,85.00,1000.71,94.53,7338.33,57.0
2026-08-19 17:45:50,ZONE_A,28.84,85.00,1000.69,94.68,7336.67,45.0
2026-08-19 17:45:52,ZONE_A,28.82,85.00,1000.75,94.19,7696.67,53.0
2026-08-19 17:45:54,ZONE_A,28.80,85.00,1000.74,94.26,7940.00,53.0
2026-08-19 17:45:56,ZONE_A,28.79,85.00,1000.69,94.69,8614.17,30.0
2026-08-19 17:45:58,ZONE_A,28.79,85.00,1000.72,94.42,8750.00,52.0
2026-08-19 17:46:00,ZONE_A,28.78,85.00,1000.77,94.07,8784.17,54.0
2026-08-19 17:46:02,ZONE_A,28.78,85.00,1000.75,94.22,8167.50,55.0
2026-08-19 17:46:04,ZONE_A,28.77,86.00,1000.72,94.48,6945.00,57.0
2026-08-19 17:46:06,ZONE_A,28.79,86.00,1000.73,94.36,7170.83,55.0
2026-08-19 17:46:08,ZONE_A,28.79,86.00,1000.74,94.31,7911.67,58.0
2026-08-19 17:46:10,ZONE_A,28.79,86.00,1000.73,94.40,7163.33,60.0
2026-08-19 17:46:12,ZONE_A,28.80,86.00,1000.76,94.11,6825.83,60.0
2026-08-19 17:46:14,ZONE_A,28.79,86.00,1000.73,94.34,6819.17,54.0
2026-08-19 17:46:16,ZONE_A,28.79,86.00,1000.74,94.28,6925.83,55.0
2026-08-19 17:46:18,ZONE_A,28.78,86.00,1000.71,94.51,7096.67,61.0
2026-08-19 17:46:20,ZONE_A,28.77,86.00,1000.72,94.44,7069.17,57.0
2026-08-19 17:46:22,ZONE_A,28.77,86.00,1000.71,94.56,7378.33,75.0
2026-08-19 17:46:24,ZONE_A,28.76,86.00,1000.71,94.56,7520.00,54.0
2026-08-19 17:46:26,ZONE_A,28.77,86.00,1000.76,94.15,7658.33,50.0
2026-08-19 17:46:28,ZONE_A,28.78,86.00,1000.73,94.39,7173.33,57.0
2026-08-19 17:46:30,ZONE_A,28.79,86.00,1000.72,94.46,7365.00,47.0
2026-08-19 17:46:32,ZONE_A,28.78,86.00,1000.75,94.22,7537.50,59.0
2026-08-19 17:46:34,ZONE_A,28.79,86.00,1000.74,94.27,8796.67,51.0
2026-08-19 17:46:36,ZONE_A,28.82,86.00,1000.78,93.95,8486.67,54.0
2026-08-19 17:46:38,ZONE_A,28.80,86.00,1000.76,94.13,5252.50,60.0
2026-08-19 17:46:40,ZONE_A,28.82,87.00,1000.75,94.17,4185.00,52.0
2026-08-19 17:46:42,ZONE_A,28.80,87.00,1000.75,94.22,5137.50,45.0
2026-08-19 17:46:44,ZONE_A,28.79,87.00,1000.74,94.26,4077.50,53.0
2026-08-19 17:46:46,ZONE_A,28.79,87.00,1000.80,93.78,10011.67,58.0
2026-08-19 17:46:48,ZONE_A,28.75,87.00,1000.79,93.88,10089.17,55.0
2026-08-19 17:46:50,ZONE_A,28.75,87.00,1000.74,94.29,10012.50,67.0
2026-08-19 17:46:52,ZONE_A,28.77,87.00,1000.78,93.97,10267.50,67.0
2026-08-19 17:46:54,ZONE_A,28.77,87.00,1000.73,94.33,10225.00,58.0
2026-08-19 17:46:56,ZONE_A,28.79,87.00,1000.77,94.00,10725.83,64.0
2026-08-19 17:46:58,ZONE_A,28.79,87.00,1000.77,94.01,10711.67,44.0
2026-08-19 17:47:00,ZONE_A,28.77,87.00,1000.78,93.94,10760.00,45.0
2026-08-19 17:47:02,ZONE_A,28.77,87.00,1000.80,93.74,10770.83,61.0
2026-08-19 17:47:04,ZONE_A,28.70,87.00,1000.77,94.04,10630.83,60.0
2026-08-19 17:47:06,ZONE_A,28.69,87.00,1000.76,94.08,7620.00,64.0
2026-08-19 17:47:08,ZONE_A,28.65,87.00,1000.79,93.89,7415.00,60.0
2026-08-19 17:47:10,ZONE_A,28.67,87.00,1000.74,94.26,7430.00,64.0
2026-08-19 17:47:12,ZONE_A,28.68,87.00,1000.73,94.37,5737.50,57.0
2026-08-19 17:47:14,ZONE_A,28.69,87.00,1000.72,94.47,3876.67,57.0
2026-08-19 17:47:16,ZONE_A,28.71,87.00,1000.78,93.96,6477.50,45.0
2026-08-19 17:47:18,ZONE_A,28.74,87.00,1000.76,94.15,6964.17,54.0
2026-08-19 17:47:20,ZONE_A,28.74,87.00,1000.76,94.08,7497.50,58.0
2026-08-19 17:47:22,ZONE_A,28.76,87.00,1000.73,94.39,7032.50,46.0
2026-08-19 17:47:24,ZONE_A,28.77,87.00,1000.72,94.47,7072.50,53.0
2026-08-19 17:47:26,ZONE_A,28.76,87.00,1000.72,94.46,7339.17,66.0
2026-08-19 17:47:28,ZONE_A,28.78,87.00,1000.72,94.42,8006.67,57.0
2026-08-19 17:47:30,ZONE_A,28.75,87.00,1000.69,94.71,8106.67,58.0
2026-08-19 17:47:32,ZONE_A,28.74,87.00,1000.68,94.83,9646.67,67.0
2026-08-19 17:47:34,ZONE_A,28.76,87.00,1000.68,94.82,8558.33,59.0
2026-08-19 17:47:36,ZONE_A,28.78,87.00,1000.70,94.59,6766.67,65.0
2026-08-19 17:47:38,ZONE_A,28.78,87.00,1000.70,94.62,6857.50,61.0
2026-08-19 17:47:40,ZONE_A,28.80,87.00,1000.73,94.43,7011.67,59.0
2026-08-19 17:47:42,ZONE_A,28.81,87.00,1000.71,94.52,7100.00,55.0
2026-08-19 17:47:44,ZONE_A,28.80,87.00,1000.64,95.14,7031.67,65.0
2026-08-19 17:47:46,ZONE_A,28.80,87.00,1000.67,94.90,7085.00,52.0
2026-08-19 17:47:48,ZONE_A,28.77,87.00,1000.66,94.96,7241.67,57.0
2026-08-19 17:47:50,ZONE_A,28.77,87.00,1000.68,94.80,7276.67,55.0
2026-08-19 17:47:52,ZONE_A,28.78,87.00,1000.70,94.59,7168.33,59.0
2026-08-19 17:47:54,ZONE_A,28.78,87.00,1000.68,94.82,6930.83,56.0
2026-08-19 17:47:56,ZONE_A,28.78,86.00,1000.69,94.71,6664.17,51.0
2026-08-19 17:47:58,ZONE_A,28.79,87.00,1000.68,94.82,7151.67,56.0
2026-08-19 17:48:00,ZONE_A,28.78,86.00,1000.71,94.54,6820.83,59.0
2026-08-19 17:48:02,ZONE_A,28.78,86.00,1000.69,94.71,6904.17,36.0
2026-08-19 17:48:04,ZONE_A,28.76,86.00,1000.71,94.52,6922.50,55.0
2026-08-19 17:48:06,ZONE_A,28.76,87.00,1000.70,94.64,6074.17,42.0
2026-08-19 17:48:08,ZONE_A,28.73,87.00,1000.63,95.21,5752.50,48.0
2026-08-19 17:48:10,ZONE_A,28.74,87.00,1000.64,95.13,5094.17,58.0
2026-08-19 17:48:12,ZONE_A,28.75,87.00,1000.61,95.38,2599.17,59.0
2026-08-19 17:48:14,ZONE_A,28.75,87.00,1000.58,95.66,1110.83,59.0
2026-08-19 17:48:16,ZONE_A,28.75,87.00,1000.60,95.48,1715.83,51.0
2026-08-19 17:48:18,ZONE_A,28.77,87.00,1000.56,95.82,4729.17,62.0
2026-08-19 17:48:20,ZONE_A,28.79,87.00,1000.55,95.84,6027.50,55.0
2026-08-19 17:48:22,ZONE_A,28.81,87.00,1000.53,96.08,8109.17,67.0
2026-08-19 17:48:24,ZONE_A,28.82,87.00,1000.55,95.88,8066.67,56.0
2026-08-19 17:48:26,ZONE_A,28.84,87.00,1000.52,96.11,7497.50,65.0
2026-08-19 17:48:28,ZONE_A,28.87,87.00,1000.55,95.85,6574.17,38.0
2026-08-19 17:48:30,ZONE_A,28.87,87.00,1000.52,96.12,5810.00,55.0
2026-08-19 17:48:32,ZONE_A,28.88,87.00,1000.53,96.02,6630.00,45.0
2026-08-19 17:48:34,ZONE_A,28.89,87.00,1000.53,96.03,7440.00,63.0
2026-08-19 17:48:36,ZONE_A,28.90,87.00,1000.54,96.01,7635.83,55.0
2026-08-19 17:48:38,ZONE_A,28.93,87.00,1000.55,96.20,7707.50,67.0
2026-08-19 17:48:40,ZONE_A,28.95,87.00,1000.55,95.87,7796.67,51.0
2026-08-19 17:48:42,ZONE_A,28.96,87.00,1000.55,95.92,8013.33,49.0
2026-08-19 17:48:44,ZONE_A,28.98,87.00,1000.54,95.95,7930.00,52.0
2026-08-19 17:48:46,ZONE_A,28.99,87.00,1000.57,95.70,7973.33,58.0
2026-08-19 17:48:48,ZONE_A,29.01,87.00,1000.54,95.97,7968.33,59.0
2026-08-19 17:48:50,ZONE_A,29.04,87.00,1000.56,95.78,7876.67,62.0
2026-08-19 17:48:52,ZONE_A,29.04,87.00,1000.53,96.03,8366.67,60.0
2026-08-19 17:48:54,ZONE_A,29.05,87.00,1000.54,95.98,8454.17,37.0
2026-08-19 17:48:56,ZONE_A,29.05,87.00,1000.54,96.00,7552.50,58.0
2026-08-19 17:48:58,ZONE_A,29.06,87.00,1000.53,96.06,7247.50,52.0
2026-08-19 17:49:00,ZONE_A,29.07,87.00,1000.52,96.11,7005.00,52.0
2026-08-19 17:49:02,ZONE_A,29.04,87.00,1000.52,96.18,7170.83,63.0
2026-08-19 17:49:04,ZONE_A,29.03,87.00,1000.52,96.13,7434.17,50.0
2026-08-19 17:49:06,ZONE_A,29.04,87.00,1000.52,96.16,7792.50,60.0
2026-08-19 17:49:08,ZONE_A,29.05,87.00,1000.52,96.15,7992.50,44.0
2026-08-19 17:49:10,ZONE_A,29.09,87.00,1000.52,96.12,8230.00,55.0
2026-08-19 17:49:12,ZONE_A,29.10,87.00,1000.52,96.18,8173.33,57.0
2026-08-19 17:49:14,ZONE_A,29.11,87.00,1000.53,96.04,8005.83,62.0
2026-08-19 17:49:16,ZONE_A,29.11,87.00,1000.53,96.09,8393.33,58.0
2026-08-19 17:49:18,ZONE_A,29.12,87.00,1000.54,95.98,7876.67,54.0
2026-08-19 17:49:20,ZONE_A,29.12,87.00,1000.50,96.12,8111.67,51.0
2026-08-19 17:49:22,ZONE_A,29.15,87.00,1000.50,96.31,8186.67,61.0
2026-08-19 17:49:24,ZONE_A,29.14,86.00,1000.56,95.84,7929.17,59.0
2026-08-19 17:49:26,ZONE_A,29.13,86.00,1000.54,96.01,7475.83,63.0
2026-08-19 17:49:28,ZONE_A,29.13,86.00,1000.58,95.62,7365.00,60.0
2026-08-19 17:49:30,ZONE_A,29.14,86.00,1000.54,95.97,7660.83,67.0
2026-08-19 17:49:32,ZONE_A,29.14,86.00,1000.53,96.04,7577.50,57.0
2026-08-19 17:49:34,ZONE_A,29.19,86.00,1000.52,96.10,7191.67,62.0
2026-08-19 17:49:36,ZONE_A,29.21,86.00,1000.51,96.20,7327.50,52.0
2026-08-19 17:49:38,ZONE_A,29.22,86.00,1000.49,96.40,7125.83,67.0
2026-08-19 17:49:40,ZONE_A,29.24,86.00,1000.53,96.08,6870.83,57.0
2026-08-19 17:49:42,ZONE_A,29.26,86.00,1000.54,96.00,7010.00,58.0
2026-08-19 17:49:44,ZONE_A,29.28,86.00,1000.52,96.14,7001.67,45.0
2026-08-19 17:49:46,ZONE_A,29.29,86.00,1000.53,96.06,7090.83,57.0
2026-08-19 17:49:48,ZONE_A,29.32,86.00,1000.51,96.19,7099.17,58.0
2026-08-19 17:49:50,ZONE_A,29.34,86.00,1000.52,96.18,7012.50,59.0
2026-08-19 17:49:52,ZONE_A,29.35,86.00,1000.54,95.98,7049.17,58.0
2026-08-19 17:49:54,ZONE_A,29.37,86.00,1000.54,96.11,6693.33,56.0
2026-08-19 17:49:56,ZONE_A,29.38,86.00,1000.53,96.04,6452.50,57.0
2026-08-19 17:49:58,ZONE_A,29.38,86.00,1000.52,96.13,7100.83,67.0
2026-08-19 17:50:00,ZONE_A,29.37,86.00,1000.54,95.94,7028.33,61.0
2026-08-19 17:50:02,ZONE_A,29.36,86.00,1000.53,96.06,6906.67,63.0
2026-08-19 17:50:04,ZONE_A,29.38,86.00,1000.51,96.18,7194.17,61.0
2026-08-19 17:50:06,ZONE_A,29.39,86.00,1000.53,96.04,7264.17,55.0
2026-08-19 17:50:08,ZONE_A,29.38,86.00,1000.53,96.02,5968.33,55.0
2026-08-19 17:50:10,ZONE_A,29.40,86.00,1000.52,96.11,4288.33,58.0
2026-08-19 17:50:12,ZONE_A,29.42,86.00,1000.56,95.77,6237.50,52.0
2026-08-19 17:50:14,ZONE_A,29.43,86.00,1000.57,95.71,6388.33,60.0
2026-08-19 17:50:16,ZONE_A,29.41,86.00,1000.57,95.75,5999.17,52.0
2026-08-19 17:50:18,ZONE_A,29.39,86.00,1000.57,95.74,5840.00,51.0
2026-08-19 17:50:20,ZONE_A,29.35,86.00,1000.56,95.81,5747.50,59.0
2026-08-19 17:50:22,ZONE_A,29.33,86.00,1000.59,95.55,5993.33,54.0
2026-08-19 17:50:24,ZONE_A,29.32,86.00,1000.56,95.84,5546.67,60.0
2026-08-19 17:50:26,ZONE_A,29.27,86.00,1000.54,95.99,6019.17,59.0
2026-08-19 17:50:28,ZONE_A,29.27,86.00,1000.54,96.00,5982.50,58.0
2026-08-19 17:50:30,ZONE_A,29.26,86.00,1000.53,96.08,6241.67,51.0
2026-08-19 17:50:32,ZONE_A,29.27,86.00,1000.49,96.42,5303.33,58.0
2026-08-19 17:50:34,ZONE_A,29.27,86.00,1000.50,96.28,5618.33,70.0
2026-08-19 17:50:36,ZONE_A,29.28,86.00,1000.54,95.97,5821.67,53.0
